goodsName,shopName,shopAge,shopPlace,shopMiaoshu,shopWuliu,shopFuwu,age,price,monthly_sales,productDescription,圆领,韩版,印花,纯色,无袖,中腰,中长裙,雪纺,短裙,修身,宽松,黑色,中裙,高腰,中长款,蕾丝,白色,甜美,长裙,显瘦,V领,条纹,镂空,大摆,欧美,褶皱,红色,荷叶边,蓝色,淑女,桑蚕丝,一步裙,绣花,粉色,长袖,碎花
菲梦伊2016早秋新款女装网纱镶钻绣花连衣裙七分袖修身包臀裙8094,fxmongyi旗舰店,5,深圳,4.8,4.8,4.8,30-34,428.0,169,"
廓形: H型
材质成分: 粘胶纤维(粘纤)68.9% 聚酰胺纤维(锦纶)27.4% 聚氨酯弹性纤维(氨纶)3.7%
销售渠道类型: 纯电商(只在线上销售)
货号: FX6QL8094
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 七分袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 拉链
裙型: 一步裙
图案: 其他
流行元素/工艺: 镶钻 绣花 纱网 拉链
品牌: FX．＆Mongyi
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年秋季
颜色分类: 紫色 红色 黑色 杏色
尺码: S M L XL 2XL 3XL

",1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
连衣裙夏季女新款V领大摆海滩裙显瘦海边度假波西米亚长裙沙滩裙,suchewha旗舰店,4,北京,4.8,4.8,4.8,18-24,199.0,169,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: SQ16127
风格: 甜美
甜美: 波西米亚
组合形式: 单件
裙长: 长裙
款式: 挂脖式
袖长: 无袖
领型: V领
袖型: 其他
腰型: 高腰
衣门襟: 套头
裙型: A字裙
图案: 花色
流行元素/工艺: 抽褶 印花
品牌: Suchewha
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 烟花曼
尺码: S M L XL

",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
韩语琳空间2016夏季新款女装名媛修身网纱绣花荷叶摆吊带连衣裙,韩语琳空间服饰旗舰店,3,广州,4.8,4.7,4.7,25-29,199.0,169,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: TL5251
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中长裙
款式: 吊带
袖长: 无袖
领型: 一字领
袖型: 其他
腰型: 高腰
衣门襟: 套头
裙型: 荷叶边裙
图案: 纯色
流行元素/工艺: 荷叶边 镂空 露背 绣花 纱网 拉链
品牌: 韩语琳空间
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 黑色
尺码: S M L

",0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
蓝色倾情蕾丝裙子牛仔连衣裙夏季女韩版收腰中长款薄款衬衫裙中裙,蓝色倾情旗舰店,6,杭州,4.8,4.7,4.7,25-29,299.0,169,"
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: LS566301
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: POLO领
袖型: 常规
腰型: 中腰
衣门襟: 单排扣
裙型: 其他
图案: 纯色
流行元素/工艺: 蕾丝
品牌: Lesies/蓝色倾情
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 63深蓝色
尺码: 155/80A 160/84A 165/88A 170/92A

",0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016新款露肩桑蚕丝连衣裙女夏高档 纯色裙中长款v领气质修身显瘦,简卡璐旗舰店,3,杭州,4.9,4.9,4.9,35-39,359.0,169,"
廓形: X型
材质成分: 桑蚕丝93% 聚氨酯弹性纤维(氨纶)7%
销售渠道类型: 纯电商(只在线上销售)
货号: 958
风格: 通勤
通勤: 简约
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 无袖
领型: V领
袖型: 常规
腰型: 松紧腰
衣门襟: 其他
裙型: 百褶裙
图案: 纯色
流行元素/工艺: 褶皱 系带
品牌: 简卡璐
面料: 其他
适用年龄: 35-39周岁
年份季节: 2016年夏季
颜色分类: 大红 薄荷绿 酒红色 藏青色
尺码: M L XL XXL

",0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
D－PLAY2016夏新欧美裸粉色半透网纱连衣裙伞裙高腰蓬蓬裙小礼服,dplay旗舰店,7,上海,4.8,4.8,4.8,25-29,328.0,169,"
廓形: A型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: D610587
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 无袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 拉链
裙型: A字裙
图案: 纯色
流行元素/工艺: 拼接 拉链
品牌: D－PLAY
适用年龄: 25-29周岁
年份季节: 2016年春季
颜色分类: 暗粉色 黑色
尺码: S M L XL

",1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
度假小姐海边沙滩裙泰国裙短裙波西米亚女雪纺吊带连衣裙夏海滩裙,holidaylady旗舰店,5,佛山,4.8,4.8,4.8,25-29,128.9,169,"
廓形: A型
材质成分: 聚酯纤维100%
货号: H1151#Q1116
风格: 甜美
甜美: 波西米亚
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 无袖
领型: 荷叶领
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 花色
流行元素/工艺: 荷叶边 木耳 印花
品牌: Holiday Lady/度假小姐
适用年龄: 25-29周岁
年份季节: 2015年秋季
颜色分类: 烟花雨(Q1116)
尺码: S M L

",0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
歌瑞拉2016夏装新款棉麻连衣裙 短袖中长款纯色口袋亚麻连衣裙,geruila歌瑞拉旗舰店,3,杭州,4.8,4.7,4.7,25-29,138.0,169,"
材质成分: 亚麻55.3% 棉44.7%
销售渠道类型: 纯电商(只在线上销售)
货号: CO16D6226
风格: 通勤
通勤: 简约
组合形式: 单件
裙长: 中裙
款式: 裹胸
袖长: 短袖
领型: 半开领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 纯色
流行元素/工艺: 口袋 拼接
品牌: 歌瑞拉
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 绿色 桔色 藏青
尺码: M L XL

",0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夏季海边度假裙沙滩短裙呛口小辣椒同款民族风刺绣连衣裙吊带裙女,vividini旗舰店,4,东莞,4.8,4.7,4.7,25-29,148.0,169,"
材质成分: 粘胶纤维(粘纤)100%
货号: L530
风格: 通勤
通勤: 民族风
组合形式: 单件
裙长: 短裙
款式: 吊带
袖长: 无袖
领型: V领
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 花色
流行元素/工艺: 绣花 拼接 立体装饰 背带 印花
品牌: 薇薇迪妮
面料: 其他
适用年龄: 25-29周岁
年份季节: 2015年夏季
颜色分类: 图色
尺码: XS S M L XL

",0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
清仓！徐丁轩2016夏天新款一步裙子拼接大码修身短袖蕾丝女连衣裙,徐丁轩旗舰店,4,惠州,4.8,4.7,4.6,40-49,108.0,169,"
材质成分: 聚酰胺纤维(锦纶)100%
销售渠道类型: 纯电商(只在线上销售)
货号: LYQ407#
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 泡泡袖
腰型: 中腰
衣门襟: 套头
裙型: 一步裙
图案: 花色
流行元素/工艺: 荷叶边 拼接 不对称 波浪 拉链 蕾丝
品牌: 徐丁轩
面料: 蕾丝
适用年龄: 40-49周岁
年份季节: 2016年夏季
颜色分类: 宝蓝黑 姜黄黑
尺码: 165/88/M 170/92/L 175/96/XL 180/100/XXL

",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
衣鹭人高端定制夏季新款欧美蝴蝶结显瘦圆领修身睫毛蕾丝连衣裙,衣鹭人服饰旗舰店,4,北京,4.8,4.8,4.8,25-29,225.0,169,"
廓形: A型
材质成分: 聚酰胺纤维(锦纶)74.3% 棉25.7%
销售渠道类型: 纯电商(只在线上销售)
货号: QZ802
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
袖长: 无袖
领型: 圆领
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 纯色
流行元素/工艺: 蝴蝶结 荷叶边 镂空
品牌: 衣鹭人
面料: 蕾丝
适用年龄: 25-29周岁
年份季节: 2015年夏季
颜色分类: 浅玫红 白色 粉色 浅蓝色
尺码: S M L XS XL

",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
ZARA  女装 加大码连衣裙 03431201066,ZARA官方旗舰店,0,上海,4.8,4.8,4.8,25-29,139.0,169,"
材质成分: 棉97% 聚酯纤维2% 聚氨酯弹性纤维(氨纶)1%
销售渠道类型: 商场同款(线上线下都销售)
货号: 03431201066-19
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: V领
袖型: 常规
衣门襟: 套头
图案: 条纹
流行元素/工艺: 螺纹
品牌: ZARA
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 象牙色
尺码: S (165/84A) M (170/88A) L (175/96A)

",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
筱姿 洛洛萧然2016夏季新款复古女装木耳边绣花连衣裙背心裙长裙,筱姿服饰旗舰店,4,广州,4.8,4.8,4.8,25-29,178.0,169,"
材质成分: 聚酯纤维100%
销售渠道类型: 天猫独家(只在天猫销售)
货号: XZ16B6880
风格: 通勤
通勤: 复古
组合形式: 单件
裙长: 长裙
款式: 背带
袖长: 无袖
领型: 方领
袖型: 其他
腰型: 中腰
衣门襟: 拉链
裙型: A字裙
图案: 纯色
流行元素/工艺: 绣花
品牌: 筱姿
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 珍珠白
尺码: S M L XL

",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
短袖印花T恤A字裙裤时尚气质两件套装女学院风修身连衣裙夏季新款,茜娅索旗舰店,0,广州,4.7,4.6,4.6,18-24,68.0,169,"
廓形: A型
材质成分: 其他100%
销售渠道类型: 纯电商(只在线上销售)
货号: X16B418
风格: 通勤
通勤: 韩版
组合形式: 两件套
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: A字裙
图案: 花色
流行元素/工艺: 镶钻 口袋 拼接 纽扣 印花
品牌: 茜娅索
面料: 其他
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 绿裙+白衣 桔红裙+白衣 白裙+黑衣
尺码: S M L XL

",1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
连衣裙女夏季2016新款宽松条纹裙子印花V领衬衫白色雪纺a字裙短袖,麦米夕旗舰店,0,嘉兴,4.8,4.8,4.8,30-34,139.0,169,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: M2016051802
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 短裙
袖长: 短袖
领型: V领
袖型: 插肩袖
腰型: 宽松腰
衣门襟: 套头
裙型: 其他
图案: 条纹
流行元素/工艺: 印花
品牌: Magmisy/麦米夕
面料: 雪纺
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 蓝色 白色
尺码: M L

",0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
预售.TeenieWeenie小熊专柜正品女装POLO领绣花连衣裙TTOM52611A,TeenieWeenie官方旗舰店,4,上海,4.8,4.8,4.8,18-24,274.0,169,"
材质成分: 棉100%
销售渠道类型: 纯电商(只在线上销售)
货号: TTOM52611A
风格: 通勤
通勤: 英伦
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 短袖
领型: POLO领
袖型: 常规
腰型: 中腰
衣门襟: 其他
裙型: A字裙
图案: 纯色
流行元素/工艺: 绣花
品牌: Teenie Weenie
面料: 其他
适用年龄: 18-24周岁
年份季节: 2015年夏季
颜色分类: 白色 粉色 品蓝色
尺码: 160/S 165/M 170/L

",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
欧芮儿2016秋装气质小V领七分袖收腰连衣裙秋拼接蝴蝶结中长裙子,olrain旗舰店,5,深圳,4.8,4.8,4.8,25-29,208.0,169,"
廓形: H型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 06QL11936
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 七分袖
领型: V领
袖型: 其他
腰型: 高腰
衣门襟: 套头
裙型: 其他
图案: 纯色
流行元素/工艺: 蝴蝶结
品牌: OLrain
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年秋季
颜色分类: 蓝色
尺码: S M L XL

",0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016夜店女装夏v领新款性感夜场修身时尚连衣裙包臀显瘦短裙女潮,夜魅殇旗舰店,0,泉州,4.8,4.6,4.7,18-24,75.0,169,"
材质成分: 聚酯纤维90% 其他10%
货号: T530
风格: 甜美
甜美: 瑞丽
组合形式: 单件
裙长: 短裙
款式: 背带
袖长: 无袖
领型: V领
袖型: 其他
腰型: 松紧腰
衣门襟: 套头
裙型: 一步裙
图案: 条纹
流行元素/工艺: 镶钻 褶皱 拼接
品牌: 夜魅殇
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 白色 黄色 蓝色 黑色
尺码: S M L XL XXL

",0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2016夏季新款女装韩版修身显瘦名媛中裙中长款白色短袖蕾丝连衣裙,诗达优旗舰店,3,上海,4.8,4.7,4.7,25-29,99.0,169,"
材质成分: 聚酰胺纤维(锦纶)67% 粘胶纤维(粘纤)33%
销售渠道类型: 纯电商(只在线上销售)
货号: SDY20012Q748
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 高腰
衣门襟: 套头
裙型: 公主裙
图案: 纯色
流行元素/工艺: 蝴蝶结 破洞 镂空 绣花 勾花镂空 拼接 不对称 拉链 蕾丝
品牌: 诗达优
面料: 蕾丝
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 杏粉色（2016升级版） 白色（2016升级版）
尺码: S M L

",1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
棉麻连衣裙夏中长款学生韩版套装女亚麻半身裙背带裙两件套长裙潮,芳兰蒂旗舰店,3,北京,4.8,4.8,4.8,18-24,88.0,169,"
廓形: A型
材质成分: 粘胶纤维(粘纤)65% 亚麻35%
销售渠道类型: 纯电商(只在线上销售)
货号: FD16B010905
风格: 通勤
通勤: 韩版
组合形式: 两件套
裙长: 长裙
款式: 背带
袖长: 短袖
领型: 圆领
袖型: 飞飞袖
腰型: 高腰
衣门襟: 套头
裙型: 大摆型
图案: 纯色
流行元素/工艺: 荷叶边 抽褶 褶皱 背带 拉链
品牌: 芳兰蒂
适用年龄: 18-24周岁
年份季节: 2016年夏季
颜色分类: 蓝色（二件套） 红色（二件套）
尺码: S M L XL

",1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
满300用券减30VeroModa植物印花A摆大V领短袖连衣裙|31637B516,veromoda官方旗舰店,7,天津,4.8,4.8,4.8,25-29,699.0,168,"
材质成分: 粘胶纤维(粘纤)60.6% 聚酰胺纤维(锦纶)34.1% 聚氨酯弹性纤维(氨纶)5.3%
销售渠道类型: 商场同款(线上线下都销售)
货号: 31637B516
风格: 甜美
甜美: 公主
组合形式: 单件
裙长: 中长裙
袖长: 短袖
领型: V领
腰型: 高腰
裙型: A字裙
图案: 花色
品牌: Vero Moda
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年秋季
颜色分类: 115灰粉 034深蓝
尺码: 155/76A/XS 160/80A/S 165/84A/M 170/88A/L 175/92A/XL 180/96A/XXL

",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
茗思2016夏季新款女装短袖印花桑蚕丝修身连衣裙真丝荷叶边裙子,茗思旗舰店,0,深圳,4.8,4.8,4.8,35-39,368.0,168,"
廓形: H型
材质成分: 桑蚕丝100%
销售渠道类型: 纯电商(只在线上销售)
货号: MS-D16221306
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 拉链
裙型: 荷叶边裙
图案: 花色
流行元素/工艺: 荷叶边 印花
品牌: 茗思
面料: 绸缎
适用年龄: 35-39周岁
年份季节: 2016年夏季
颜色分类: 红色 绿色
尺码: S M L XL

",1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
海青蓝2016夏装新款女装优雅时尚印花不规则裙立领无袖连衣裙5219,海青蓝旗舰店,5,深圳,4.8,4.7,4.7,30-34,358.0,168,"
材质成分: 聚酯纤维100%
货号: C16XQ5219
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 无袖
领型: 立领
袖型: 常规
腰型: 宽松腰
衣门襟: 拉链
裙型: 不规则裙
图案: 大花
流行元素/工艺: 不对称 钉珠 印花
品牌: CYANINE SEA/海青蓝
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 花色
尺码: S M L XL

",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
抹茶生活印花雪纺连衣裙夏季2016新款中长裙高腰修身显瘦淑女裙子,抹茶生活旗舰店,6,杭州,4.8,4.8,4.8,25-29,299.0,168,"
廓形: X型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: LT01767
风格: 通勤
通勤: 淑女
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 五分袖
领型: 立领
袖型: 泡泡袖
腰型: 高腰
衣门襟: 拉链
裙型: 荷叶边裙
图案: 花色
流行元素/工艺: 荷叶边 印花
品牌: 抹茶の生活
面料: 雪纺
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 花色
尺码: S M L XL

",0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
白色蕾丝连衣裙女2016夏季新款韩版修身中裙子高腰显瘦包臀鱼尾裙,拾雅旗舰店,0,东莞,4.8,4.8,4.7,25-29,158.0,168,"
廓形: X型
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: 6078
风格: 通勤
通勤: 韩版
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 喇叭袖
腰型: 高腰
衣门襟: 拉链
裙型: 一步裙
图案: 纯色
流行元素/工艺: 镂空 绣花 勾花镂空 拼接 纽扣 拉链 蕾丝
品牌: 拾雅
面料: 蕾丝
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 白色
尺码: S M L XL

",1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
固执2016夏季新款女装复古盘扣立领印花五分袖连衣裙,固执旗舰店,3,广州,4.8,4.8,4.8,25-29,249.0,168,"
廓形: A型
材质成分: 聚对苯二甲酸乙二酯(涤纶)100%
销售渠道类型: 天猫独家(只在天猫销售)
货号: GZ16B1758
风格: 通勤
通勤: 复古
组合形式: 单件
裙长: 中长裙
款式: 其他/other
袖长: 五分袖
领型: 立领
袖型: 其他
腰型: 高腰
衣门襟: 拉链
裙型: 大摆型
图案: 花色
流行元素/工艺: 拉链 印花
品牌: OBSTINATE/固执
面料: 其他
适用年龄: 25-29周岁
年份季节: 2016年夏季
颜色分类: 粉色印花
尺码: S M L XL

",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
同恩2016夏季新款中国风简约褶皱气质旗袍盘扣宽松大码a字连衣裙,同恩旗舰店,3,深圳,4.8,4.8,4.8,30-34,288.0,168,"
材质成分: 聚酯纤维100%
销售渠道类型: 纯电商(只在线上销售)
货号: T16CL5930
风格: 街头
街头: 欧美
组合形式: 单件
裙长: 短裙
款式: 其他/other
袖长: 七分袖
领型: 立领
袖型: 常规
腰型: 宽松腰
衣门襟: 一粒扣
裙型: A字裙
图案: 纯色
流行元素/工艺: 拼接 纽扣
品牌: 同恩
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年春季
颜色分类: 红色 紫色 玫红 粉色
尺码: 均码

",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
聚 cachecache 俏皮条纹衬衫领木耳边连衣裙 3316002482,cachecache旗舰店,4,上海,4.8,4.7,4.7,18-24,179.9,168,"
材质成分: 棉100%
销售渠道类型: 商场同款(线上线下都销售)
货号: 3316002482
组合形式: 单件
裙长: 中裙
款式: 其他/other
袖长: 短袖
领型: 圆领
袖型: 常规
腰型: 中腰
衣门襟: 套头
裙型: 其他
图案: 其他
品牌: cache
适用年龄: 18-24周岁
年份季节: 2016年春季
颜色分类: 羊毛浅蓝482
尺码: 160/84A/S 165/88A/M 170/92A/L 175/96A/XL

",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗衣原创夏装新款知性V领黑色侧开叉系带弹力修身包臀连衣裙8648,罗衣旗舰店,8,广州,4.8,4.8,4.8,30-34,308.0,168,"
廓形: H型
材质成分: 聚酰胺纤维(锦纶)60% 聚酯纤维35% 聚氨酯弹性纤维(氨纶)5%
销售渠道类型: 纯电商(只在线上销售)
货号: FK8648
风格: 通勤
通勤: OL风格
组合形式: 单件
裙长: 长裙
款式: 其他/other
袖长: 短袖
领型: V领
袖型: 包袖
腰型: 中腰
衣门襟: 套头
裙型: 一步裙
图案: 纯色
流行元素/工艺: 系带
品牌: Roey s house
面料: 其他
适用年龄: 30-34周岁
年份季节: 2016年夏季
颜色分类: 黑色
尺码: S M L XL 2XL

",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
